Iterations,Seconds,Score
173870000,1617701950,3.407687
173880000,1617701950,3.407687
173890000,1617701950,3.407687
173900000,1617701950,3.407687
173910000,1617701950,3.407687
173920000,1617701951,3.407687
173930000,1617701951,3.407687
173940000,1617701951,3.407687
173950000,1617701951,3.407687
173960000,1617701951,3.407687
173970000,1617701952,3.407687
173980000,1617701952,3.407687
173990000,1617701952,3.407687
174000000,1617701952,3.407687
174010000,1617701952,3.407687
174020000,1617701953,3.407687
174030000,1617701953,3.407687
174040000,1617701953,3.407687
174050000,1617701953,3.407687
174060000,1617701953,3.407687
174070000,1617701954,3.407687
174080000,1617701954,3.407687
174090000,1617701954,3.407687
174100000,1617701954,3.407687
174110000,1617701954,3.407687
174120000,1617701954,3.407687
174130000,1617701955,3.407687
174140000,1617701955,3.407687
174150000,1617701955,3.407687
174160000,1617701955,3.407687
174170000,1617701955,3.407687
174180000,1617701956,3.407687
174190000,1617701956,3.407687
174200000,1617701956,3.407687
174210000,1617701956,3.407687
174220000,1617701956,3.407687
174230000,1617701957,3.407687
174240000,1617701957,3.407687
174250000,1617701957,3.407687
174260000,1617701957,3.407687
174270000,1617701957,3.407687
174280000,1617701958,3.407687
174290000,1617701958,3.407687
174300000,1617701958,3.407687
174310000,1617701958,3.407687
174320000,1617701958,3.407687
174330000,1617701959,3.407687
174340000,1617701959,3.407687
174350000,1617701959,3.407687
174360000,1617701959,3.407687
174370000,1617701959,3.407687
174380000,1617701960,3.407687
174390000,1617701960,3.407687
174400000,1617701960,3.407687
174410000,1617701960,3.407687
174420000,1617701960,3.407687
174430000,1617701960,3.407687
174440000,1617701961,3.407687
174450000,1617701961,3.407687
174460000,1617701961,3.407687
174470000,1617701961,3.407687
174480000,1617701961,3.407687
174490000,1617701962,3.407687
174500000,1617701962,3.407687
174510000,1617701962,3.407687
174520000,1617701962,3.407687
174530000,1617701962,3.407687
174540000,1617701963,3.407687
174550000,1617701963,3.407687
174560000,1617701963,3.407687
174570000,1617701963,3.407687
174580000,1617701963,3.407687
174590000,1617701964,3.407687
174600000,1617701964,3.407687
174610000,1617701964,3.407687
174620000,1617701964,3.407687
174630000,1617701964,3.407687
174640000,1617701965,3.407687
174650000,1617701965,3.407687
174660000,1617701965,3.407687
174670000,1617701965,3.407687
174680000,1617701966,3.407687
174690000,1617701966,3.407687
174700000,1617701966,3.407687
174710000,1617701967,3.407687
174720000,1617701967,3.407687
174730000,1617701967,3.407687
174740000,1617701967,3.407687
174750000,1617701968,3.407687
174760000,1617701968,3.407687
174770000,1617701968,3.407687
174780000,1617701968,3.407687
174790000,1617701969,3.407687
174800000,1617701969,3.407687
174810000,1617701969,3.407687
174820000,1617701969,3.407687
174830000,1617701970,3.407687
174840000,1617701970,3.407687
174850000,1617701970,3.407687
174860000,1617701970,3.407687
174870000,1617701971,3.407687
174880000,1617701971,3.407687
174890000,1617701971,3.407687
174900000,1617701971,3.407687
174910000,1617701971,3.407687
174920000,1617701971,3.407687
174930000,1617701972,3.407687
